1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1
2,3,3,3,3,2,2,2,3,3,2,3,2,2,2,2
0,-2,1,2,-1,3,4,5,6,5,4,3,-1,2,1,-2
0,-2,1,2,-1,3,4,5,6,5,4,3,-1,2,1,-2
0,4,1,0,-1,2,4,5,6,5,4,2,-1,0,1,4
1,2,2,1,1,1,1,3,2,2,1,3,3,1,3,1
1,4,2,1,4,5,2,4,3,2,1,1,3,3,3,3
2,1,2,2,1,1,1,1,2,2,2,2,1,2,1,1
1,1,1,3,1,4,4,1,2,4,1,4,3,3,4,3
0,0,0,4,-3,-2,3,-1,-3,-4,-4,-3,4,1,2,-4
40,116,19,61,76,120,37,55,18,14,23,96,52,30,98,54
0.93551310539246,0.17316417694092,0.64516727924347,0.64153772592545,0.73052062988281,0.85657176971436,0.048416018486023,0.071441280841827,2,0.13366765975952,0.78013390302658,0.45840336084366,0.026811361312866,0.44737712144852,0.43844711780548,0.99536836147308
