0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
3,3,2,3,3,2,3,2,3,3,2,3,3,3,2,3
0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
1,1,2,1,1,1,2,1,1,2,3,1,2,1,3,3
5,1,2,1,2,1,5,5,3,5,5,1,1,4,3,5
1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
3,4,3,3,4,4,3,4,3,4,4,4,3,4,3,4
4,0,3,3,0,4,0,0,4,2,2,4,4,3,2,3
67,109,88,102,79,99,72,106,102,50,46,10,22,98,98,124
0.86058418750763,0.067508339881897,0.10095901489258,0.71877012252808,0.34038410186768,0.7684944152832,0.37876847982407,0.59738454818726,1,0.15740312337875,0.062129497528076,0.18413414955139,0.55015826225281,0.0055634498596191,0.78621530532837,0.83741474151611
