0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,-1,7,0,-1,1,-2,2,6,3,-1,-1,7,0,4,-2
2,1,1,1,2,1,2,1,1,2,1,3,3,2,2,1
5,5,1,3,4,1,5,3,1,2,1,1,3,2,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,3,4,1,4,3,1,4,2,4,3,3,2,2,4
1,4,1,2,4,2,1,0,2,2,1,3,3,4,2,0
71,6,61,38,77,93,120,114,35,63,92,80,67,92,14,73
0.78567196130753,0.10652048587799,0.26086714267731,0.25810642242432,0.19879846572876,0.38814973831177,0.44029054641724,0.44562772512436,1,0.1325434923172,0.25356632471085,0.20383243560791,0.90745389461517,0.0049824237823486,0.57439529895782,0.04192852973938
