0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0
3,4,3,3,4,3,3,4,4,4,3,3,3,3,3,4
3,0,7,-2,-3,-2,3,1,-1,-2,1,2,-3,-1,1,2
3,3,2,3,2,3,3,1,3,2,1,2,2,1,3,1
4,5,2,4,1,2,4,5,2,2,3,2,5,3,5,2
1,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2
1,4,4,4,4,2,3,1,3,4,3,3,3,2,3,1
3,4,-4,-2,0,3,0,3,1,-2,1,2,2,0,4,4
40,14,7,78,60,53,1,32,50,114,98,113,108,13,2,101
0.70748142123222,0.15369129180908,0.58463754653931,0.5375713467598,0.48895492553711,0.6030029296875,0.80959634780884,0.14382343292236,1,0.5578803062439,0.28682380914688,0.20941100120544,0.23006212711334,0.28445062637329,4.1168934106827,0.7866792678833
