1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1
2,3,3,2,2,2,3,2,2,2,3,2,3,2,3,3
5,3,7,6,5,1,4,2,5,-2,3,-2,5,1,7,4
0,4,1,0,-1,2,4,5,6,5,4,2,-1,0,1,4
5,5,2,3,6,5,7,6,7,5,5,3,4,5,4,4
3,2,3,3,1,3,1,1,2,1,1,3,2,1,1,3
5,1,3,2,5,3,3,1,2,3,3,3,3,3,5,5
2,1,2,1,1,2,2,2,1,1,1,2,2,2,2,2
1,3,2,2,4,1,2,2,1,2,4,4,3,3,1,3
-2,0,-4,1,1,-2,-3,-3,-2,2,-3,3,-1,-2,-4,1
13,65,66,114,43,51,38,81,30,99,43,100,95,77,32,59
0.91071617841721,0.061859607696533,0.61611409187317,0.20027410984039,0.48324565887451,0.48222169876099,0.1963525056839,0.60664508342743,2,0.39374122619629,0.50142062902451,0.65499919652939,0.052883398532867,0.87316074371338,0.58976852893829,0.73676371574402
