1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
2,3,3,2,3,2,2,2,3,3,2,2,3,3,3,2
0,-2,1,2,-1,3,4,5,6,5,4,3,-1,2,1,-2
1,1,1,1,1,3,1,2,2,3,2,3,2,1,2,3
1,4,5,4,2,3,3,4,2,2,2,2,5,1,1,4
2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1
3,1,4,3,1,1,3,1,4,3,1,3,3,4,3,2
2,-3,-4,-4,0,-1,-4,4,2,3,3,1,-2,3,-4,0
87,99,114,31,108,96,32,12,33,10,35,81,68,44,104,75
0.9560857796669,0.34374709129333,0.50224838256836,0.8080418586731,0.42915344238281,0.33388528823853,0.55768489837646,0.33652303218842,2,0.32190628051758,0.177163875103,0.73864141702652,0.6597811460495,0.27036838531494,0.67394018173218,0.37114381790161
