1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,2
0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1
3,3,2,3,2,3,1,3,3,3,2,2,1,1,1,1
3,2,1,2,5,1,2,2,3,4,2,5,3,2,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3,4,3,3,3,3,4,3,3,4,3,3,3,4,3
2,0,0,0,0,4,3,0,0,3,0,2,1,3,3,4
0,73,121,99,48,3,97,79,53,38,125,15,65,57,82,49
0.94384997844696,0.04205310344696,0.13721263408661,0.77148189544678,0.84248924255371,0.60002717971802,0.51201895475388,0.15858689546585,1,0.16921484470367,0.059293866157532,0.37074370384216,0.71210658550262,0.12178673744202,0.1946439743042,0.10482728481293
