1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,2,3,3,2,2,3,2,2,2,2,3,3,3,2
0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,2,1,2,1,1,1,2,1,3,2,2,2,2,3,3
2,3,5,5,3,2,5,4,4,5,5,2,5,4,4,5
1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2
4,4,4,4,3,4,3,4,3,4,4,4,3,3,4,4
0,4,6,-3,7,2,5,-3,-1,3,-3,-4,-3,5,7,-4
99,64,79,31,123,109,36,95,68,50,70,86,54,115,61,58
0.82927344322205,0.24720472097397,0.81400995254517,0.32264319658279,0.74616231918335,0.2970588684082,0.40334568023682,0.82060012817383,2,0.31474415063858,0.024697029590607,0.36382350921631,0.10407781600952,0.3460461139679,4.7987776994705,2.2116832733154
