1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0
3,3,3,2,2,2,2,2,3,3,3,3,2,3,2,2
0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1
2,3,1,1,2,2,1,3,2,2,1,2,1,1,1,2
4,2,4,1,2,1,5,3,5,2,2,4,2,4,2,1
1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2
2,4,1,4,2,1,4,4,4,3,4,3,4,3,3,2
4,4,3,1,3,0,4,4,4,4,0,1,3,2,3,0
84,19,36,49,113,24,45,61,11,42,32,11,14,26,12,57
0.90987777233124,0.13154981136322,0.23023085594177,0.33146553039551,0.19568567276001,0.65246200561523,0.13749400377274,0.52385500669479,1,0.18399404287338,0.42174446582794,0.37386717796326,0.63208913803101,0.22449169158936,0.34907519817352,0.28563988208771
