1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
3,2,3,2,2,3,3,3,2,2,3,3,2,3,2,2
0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1
3,1,3,2,3,2,3,1,1,1,2,2,1,3,3,1
1,5,4,2,2,5,5,3,4,3,5,5,1,1,1,3
1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1
3,4,4,4,3,4,3,4,4,4,3,3,4,3,4,3
2,1,1,3,1,3,1,3,3,2,3,2,3,0,2,4
76,64,106,94,34,70,77,65,38,15,127,89,49,63,3,9
0.87785726308823,0.070779991149902,0.22814226150513,0.59772214889526,0.74253549575806,0.63458271026611,0.50371358394623,0.34290382862091,1,0.17911159992218,0.014165222644806,0.31838688850403,0.77187478542328,0.14590954780579,0.73926627635956,0.84104108810425
