0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
3,3,3,3,3,3,3,2,3,2,3,3,2,3,3,3
0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1
3,3,3,1,3,3,3,3,2,1,1,1,3,3,3,1
3,4,5,1,2,3,1,2,4,2,3,3,3,5,4,3
1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2
4,3,3,3,3,3,3,4,3,4,4,3,3,3,3,4
3,1,4,4,0,1,4,2,4,2,2,3,0,2,3,0
108,63,76,9,67,37,121,45,112,86,87,89,20,109,17,73
0.91899370193481,0.056464529037476,0.12257905006409,0.81650457382202,0.17015895843506,0.14632568359375,0.30650744438171,0.1544673204422,3,0.10502915382385,0.36717289686203,0.17528738975525,0.53770518302917,0.085991144180298,0.79231142997742,0.79644536972046
