1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1
3,3,4,3,3,4,3,4,4,3,3,3,4,4,4,4
2,4,3,2,3,2,7,4,2,1,5,1,1,3,3,1
2,2,2,2,3,1,1,1,1,2,3,3,3,3,3,1
4,1,2,1,3,3,3,1,5,5,4,4,3,3,5,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,0,3,1,2,3,3,1,0,1,3,2,4,2,0,3
63,68,60,42,63,89,28,116,75,65,109,59,33,75,18,38
0.83513910770416,0.23538030385971,0.7757673740387,0.33659855127335,0.21614080667496,0.21515054702759,0.56901206970215,0.16072616577148,2,0.25446720123291,0.85141403675079,0.40393316745758,0.64400149583817,0.145956158638,0.81700646877289,0.1214474439621
