0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1
4,4,4,4,4,3,3,3,4,3,4,3,3,4,3,4
4,3,2,3,2,4,2,6,0,7,3,5,6,7,0,2
1,3,3,2,1,3,2,1,1,1,3,2,3,1,2,1
5,1,5,2,3,2,1,3,1,2,5,4,3,1,3,5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3,4,4,2,0,2,2,0,3,0,0,0,1,4,3,3
81,91,45,21,60,42,12,86,49,40,35,15,63,33,84,113
0.89995375871658,0.41272810697556,0.83213181495666,0.36266676187515,0.81512289047241,0.7489839553833,0.79582195281982,0.14917030334473,3,0.77536630630493,0.58423211574554,0.33840755224228,0.62653076648712,0.180262362957,0.203293800354,0.55529046058655
