0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
3,3,3,2,2,2,2,3,3,2,2,3,3,2,2,3
0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
3,2,2,3,1,3,1,1,2,1,2,3,3,3,2,2
4,5,3,1,2,5,2,4,5,1,1,3,4,3,2,4
1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1
3,4,4,3,3,4,3,3,3,3,4,4,3,4,3,3
3,0,1,0,1,2,1,1,3,0,4,1,4,2,3,2
83,85,97,4,71,10,43,38,30,102,14,27,75,36,50,105
0.91743603944778,0.034005761146545,0.20405209064484,0.88371686935425,0.56799383163452,0.22665510177612,0.24767837524414,0.54446593523026,1,0.11991955041885,0.45543676614761,0.21989688873291,0.80511426925659,0.0526535987854,0.88268351554871,0.55643558502197
