1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1
2,3,3,3,3,2,2,2,2,2,2,3,3,3,3,2
1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
1,1,3,2,3,1,2,3,2,1,3,1,2,3,1,3
1,4,1,3,1,1,5,5,4,2,3,3,5,2,2,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,4,4,4,4,4,3,4,3,3,3,4,4,4,3,3
4,1,3,3,4,3,1,3,1,1,4,1,0,3,4,1
14,48,22,51,34,13,57,108,124,74,67,45,84,31,112,4
0.94327835321426,0.18532915115356,0.14653708934784,0.84121599197388,0.71450719833374,0.18037271499634,0.18327460289001,0.49502882957458,1,0.19413106441498,0.22840517759323,0.39417681694031,0.77892971038818,0.36732783317566,0.31581330299377,0.37700188159943
