1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
3,2,3,3,2,2,3,3,3,2,3,2,2,2,3,2
3,3,2,1,1,2,5,4,4,1,3,4,3,5,2,3
1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2
4,4,3,4,3,3,4,3,3,4,3,3,3,4,3,4
4,0,4,3,2,4,2,4,1,0,2,1,3,0,4,1
2,106,28,78,109,40,25,100,1,96,27,63,117,90,40,77
0.95627062320709,0.091750407218933,0.27621128559113,0.13056421279907,0.43359079360962,0.20435428619385,0.14443860054016,0.37018350362778,1,0.15831162929535,0.099820673465729,0.39979510307312,0.062175869941711,0.16228971481323,0.8995863199234,0.96168577671051
