1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
2,2,3,2,3,2,3,2,3,3,3,2,3,3,3,2
0,3,2,2,1,4,1,4,3,4,0,3,2,4,2,2
7,3,5,6,6,7,6,6,4,5,4,7,2,6,7,6
6,7,9,4,6,5,10,5,4,9,6,6,6,6,9,5
1,2,2,3,3,3,1,2,3,2,3,2,1,1,3,1
3,5,2,2,1,1,3,1,3,2,2,3,5,1,2,5
2,1,2,2,1,1,1,2,1,1,2,1,2,2,1,2
2,2,3,4,2,3,2,2,4,4,3,2,2,2,2,3
-4,1,-3,4,2,-2,0,2,-4,-2,-4,1,0,4,1,-4
102,32,83,82,54,65,118,50,102,18,73,88,110,32,29,84
0.95705058813095,0.38901686668396,0.52763395309448,0.0031424760818481,0.63674421310425,0.49027061462402,0.51377649307251,0.72289202213287,0,0.15632476806641,0.65018581151962,0.22118546962738,0.51762342453003,0.26781213283539,0.14043438434601,0.083776235580444
