1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0
3,4,4,3,3,4,4,4,3,3,3,4,3,4,3,3
-1,3,0,-3,-1,-1,6,-2,3,-1,5,-3,3,1,2,-4
3,2,1,2,1,3,2,1,3,2,2,3,3,2,1,1
4,2,2,4,3,4,5,5,4,1,5,2,4,3,2,4
2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1
4,3,4,1,1,2,2,2,2,2,3,1,3,3,2,4
0,-3,-3,-3,2,-2,3,3,2,-3,1,-1,3,4,-2,-4
11,111,35,48,25,17,36,51,102,117,70,2,36,37,36,26
0.94866504907608,0.47082561254501,0.47051315307617,0.53079891204834,0.30667295455933,0.4658275604248,0.42891988754272,0.46494455337524,0,0.20357321500778,0.26778683662415,0.31753605604172,0.16690818071365,0.69575223922729,0.95507097244263,0.71407306194305
