1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2,3,3,2,3,3,2,3,2,2,3,3,3,3,3,2
4,3,5,1,5,3,1,5,5,5,4,1,4,4,1,3
1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1
4,4,3,3,3,4,4,4,3,4,3,4,3,3,4,4
0,2,1,4,0,2,3,4,2,0,3,0,4,1,3,3
109,66,67,9,46,92,38,28,101,39,9,52,78,69,98,113
0.95238890886307,0.080437874794006,0.20835967063904,0.23893508911133,0.3833251953125,0.28316583633423,0.14375922679901,0.16943964958191,1,0.19369405508041,0.49168348312378,0.096532297134399,0.91393840312958,0.26852588653564,0.10370278358459,0.85255551338196
