1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1
2,3,2,2,2,3,2,3,2,3,3,2,3,3,2,3
4,1,4,2,3,5,2,4,3,5,1,5,4,1,5,1
1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2
3,4,3,3,3,3,4,4,4,4,4,4,3,4,3,3
2,2,0,3,4,1,1,2,1,2,4,1,3,1,2,4
98,1,9,23,99,98,126,3,98,26,59,118,97,106,7,64
0.97268843889236,0.14109754562378,0.22015841007233,0.75041084289551,0.82670240402222,0.65422763824463,0.12665215730667,0.11345753669739,1,0.16226472854614,0.31053680181503,0.31556997299194,0.73702561855316,0.068437099456787,0.44308042526245,0.44100594520569
