1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
2,3,3,2,2,3,2,2,2,2,3,2,2,3,3,2
0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
3,1,1,3,3,2,2,3,3,2,1,1,3,1,1,3
5,4,4,3,1,3,5,4,3,4,3,5,3,4,2,5
1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1
4,1,3,2,2,4,4,3,1,2,1,2,1,3,1,3
3,1,1,1,1,2,3,4,4,2,4,3,4,1,1,4
110,17,15,34,23,36,103,83,43,122,51,89,26,55,86,7
0.95887316942215,0.14640235900879,0.23653326034546,0.23902254104614,0.31812610626221,0.1784761428833,0.42923012971878,0.49798182249069,1,0.10002017021179,0.35263276100159,0.17924656867981,0.19059455394745,0.18712701797485,0.58295214176178,0.43740332126617
