1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
3,3,2,3,2,2,2,2,3,3,3,2,2,3,2,2
0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
2,1,1,2,2,2,2,1,1,3,3,3,1,1,3,1
4,3,2,3,2,4,2,5,2,1,4,4,1,1,5,1
2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1
3,4,4,4,3,4,3,4,3,4,3,4,4,3,3,3
4,1,1,1,3,4,3,1,2,1,4,0,0,4,4,3
93,102,64,7,91,31,77,90,122,8,112,31,85,35,57,70
0.92432458162308,0.0852463722229,0.28298671245575,0.24464159011841,0.6446928024292,0.18556022644043,0.24907705783844,0.17755756378174,1,0.15365689992905,0.14210850000381,0.23272352218628,0.16961777210236,0.15235848426819,0.6653653383255,0.47991013526917
