0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1
3,4,3,3,4,4,3,3,3,4,3,3,3,3,4,3
-2,1,0,2,-4,-1,2,-4,6,1,-1,2,3,-3,6,-1
3,3,2,2,2,2,3,1,3,2,2,2,2,3,2,1
5,1,5,1,2,1,3,3,5,4,4,3,5,3,3,5
1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2
2,4,4,2,4,2,4,1,1,3,1,3,1,2,3,3
0,-4,2,-4,-1,-4,2,3,2,-4,-3,-1,-4,1,1,3
71,18,81,78,41,24,113,1,3,112,85,84,43,81,95,50
0.92070353269577,0.44143885374069,0.32424745559692,0.79469680786133,0.41894054412842,0.21602039337158,0.24487056732178,0.51584243774414,0,0.79163932800293,0.12716989517212,0.016040754318237,0.11722958087921,0.17097826004028,3.2686805725098,3.2450432777405
