0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1
3,3,3,3,3,3,2,2,2,3,3,2,3,3,2,3
0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
3,2,2,1,3,1,3,1,3,1,3,3,1,1,3,2
2,4,4,5,4,2,5,5,3,2,4,4,1,1,3,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3,4,4,3,4,4,4,3,4,3,4,4,4,4,4
3,0,2,1,3,3,3,4,1,0,4,3,1,1,0,3
65,22,91,116,45,113,57,117,68,91,38,64,98,28,126,123
0.90398452997208,0.060964226722717,0.19348483085632,0.38928155899048,0.46817188262939,0.65903234481812,0.12930176258087,0.49032918214798,1,0.15571532249451,0.0096240043640137,0.30071215629578,0.33604514598846,0.065964841842651,0.044138431549072,0.43479287624359
