0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1
4,3,4,3,3,3,3,4,3,3,4,4,3,3,3,3
5,4,6,6,0,3,7,6,6,6,1,4,0,4,6,2
1,2,2,2,2,2,1,3,1,2,1,1,2,2,3,2
4,5,5,2,5,2,2,2,4,2,5,1,2,1,1,4
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,2,1,4,1,0,2,3,4,3,0,3,2,0,0,2
32,109,10,122,86,22,79,83,80,74,42,114,62,81,55,41
0.81055257320404,0.29075726270676,0.63797583580017,0.4006432056427,0.31795321702957,0.50234670639038,0.64793720245361,0.24422922134399,0,0.59125604629517,0.22096112966537,0.052703261375427,0.64847145080566,0.6233253121376,0.71609282493591,0.93413555622101
