1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1
2,3,2,2,3,2,2,3,2,2,2,3,2,2,2,3
0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0
3,2,2,2,2,2,1,1,1,3,1,2,1,1,2,2
5,1,5,5,2,2,5,3,1,2,3,4,1,3,3,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,4,3,4,4,3,3,3,4,3,4,4,3,3,4,3
4,0,0,4,2,1,0,3,0,1,0,3,3,1,0,2
45,35,74,50,45,47,87,28,18,32,49,118,10,79,56,92
0.89497292518616,0.080676698684692,0.21743905544281,0.31028518676758,0.58480567932129,0.61179075241089,0.10628316402435,0.28041783571243,1,0.11872279644012,0.097984075546265,0.25612659454346,0.66848921775818,0.31562600135803,0.032875657081604,0.32710874080658
