0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4
-4,1,2,-3,3,3,-2,1,-3,5,-4,5,0,3,7,3
1,2,3,3,2,2,3,3,1,2,3,1,3,1,3,1
2,4,4,5,1,1,5,5,2,3,2,4,2,4,1,4
1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2
2,4,2,4,1,3,3,1,1,1,4,3,3,4,3,1
-1,3,-1,4,3,2,-1,-1,2,-4,0,4,-1,2,-4,-4
120,31,83,21,90,69,120,14,57,51,27,47,94,68,117,51
0.93420503377914,0.10240530967712,0.53407955169678,0.61005264520645,0.73218297958374,0.75806655883789,0.25764169692993,0.60072755813599,2,0.73049223423004,0.13009371757507,0.24469118118286,0.0097180604934692,0.39057960510254,3.2520568370819,2.4113440513611
