1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
3,2,2,2,2,3,3,3,3,3,3,2,3,2,3,2
0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
3,3,3,1,1,2,1,3,1,2,1,1,2,2,2,1
5,5,1,1,3,4,4,1,4,2,2,4,4,2,2,4
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,4,4,3,3,4,3,3,3,4,4,3,3,4,3,4
3,1,4,1,0,0,1,3,1,4,3,1,2,2,2,1
90,104,21,44,102,5,121,64,111,19,64,42,69,119,63,44
0.85825192451477,0.020641255378723,0.22318460941315,0.38339433670044,0.86480464935303,0.57490568161011,0.29431829452515,0.40397230386734,1,0.1049244761467,0.23207300901413,0.22769780158997,0.067402005195618,0.030955457687378,0.649334192276,0.80371296405792
