0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
4,4,4,4,3,3,3,4,3,4,3,3,3,4,3,4
7,4,6,4,1,3,2,5,5,3,5,4,3,7,0,5
2,1,3,1,3,2,2,2,3,3,2,1,2,3,2,3
2,1,1,3,1,3,4,4,1,3,1,2,2,3,2,4
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,1,1,2,0,1,3,1,0,1,4,2,4,0,0,3
69,76,48,60,79,112,51,21,31,93,81,98,98,112,78,43
0.83212715387344,0.41973203420639,0.85868744850159,0.30945709943771,0.66710481643677,0.29841785430908,0.21275405883789,0.69091968536377,2,0.24207563400269,0.073019599914551,0.52349488735199,0.076843464374542,0.74300848245621,0.022672057151794,0.19287145137787
