0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0
2,2,3,2,3,2,2,2,3,2,3,3,3,2,2,2
4,4,2,2,1,4,0,4,4,4,2,1,0,4,3,3
5,2,5,7,2,7,6,2,3,4,5,4,4,5,3,4
8,5,5,9,4,5,6,5,5,9,8,10,5,9,9,6
1,3,1,3,2,2,2,3,3,2,2,1,3,1,2,1
1,2,3,5,3,1,1,4,2,5,3,2,3,2,5,4
2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1
4,3,4,3,3,4,3,4,4,2,4,2,2,2,4,4
4,-3,2,1,2,-2,-3,3,-3,-3,-3,2,1,-4,4,-2
118,26,67,10,113,73,110,51,19,64,30,27,18,90,102,35
0.89006070137024,0.087185525894165,0.55046291351318,0.34059484004974,0.22591209411621,0.29735345840454,0.26645632982254,0.15144546031952,2,0.19134941101074,0.27647706270218,0.88723043203354,0.75151698589325,0.1805681347847,0.26318919658661,0.12469983100891
