1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,-2,-1,-1,7,1,2,7,-1,5,3,1,7,3,2,0
2,2,2,1,2,1,3,2,3,1,2,1,1,2,1,1
4,5,1,5,5,4,2,3,3,1,5,2,1,2,2,2
1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
4,2,3,4,2,2,4,3,2,4,2,2,4,4,3,3
3,1,2,4,4,1,3,1,0,3,2,1,4,3,1,2
25,99,39,127,93,83,80,66,27,57,77,57,78,126,52,7
0.78512021303177,0.14054751396179,0.14510066509247,0.20300779342651,0.62636156082153,0.25003833770752,0.24288038015366,0.44443128108978,1,0.19484345912933,0.024981021881104,0.12447509765625,0.25939583778381,0.13459844589233,0.022883057594299,0.4454311132431
