1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0
3,4,3,4,4,4,3,3,3,3,3,3,3,3,4,3
3,2,5,0,4,7,0,1,1,1,5,7,2,0,1,3
2,3,1,2,1,1,3,1,1,1,1,1,2,2,1,2
5,5,2,5,3,4,3,1,5,3,3,3,5,4,5,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,2,3,4,0,0,4,0,3,0,2,4,3,0,2
24,119,110,56,94,108,11,115,91,83,14,31,73,31,117,67
0.86818767786026,0.37471884489059,0.60620560646057,0.14232829809189,0.72133102416992,0.85047693252563,0.81683378219604,0.59044904708862,3,0.28178739547729,0.46200385093689,0.70277845859528,0.62006449699402,0.15690590143204,0.30140030384064,0.69655609130859
