0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0
4,4,4,4,3,4,4,3,3,4,3,3,3,3,4,4
1,0,2,-3,4,7,6,-4,6,-3,4,0,5,0,-1,-2
1,2,1,3,3,3,1,3,1,3,2,3,3,2,2,1
5,1,2,3,4,2,4,2,5,4,5,5,2,4,4,4
1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,2
4,4,3,2,2,4,4,4,3,2,2,1,3,2,2,3
-1,-1,2,-1,4,-1,0,-3,0,3,3,3,2,2,2,-3
104,99,118,38,27,15,98,97,5,12,40,82,15,42,68,53
0.95860762834549,0.26766443252563,0.79684972763062,0.4013281583786,0.83507843017578,0.64794216156006,0.29039487838745,0.17300424575806,0,0.12382489442825,0.0037067055702209,0.36664056777954,0.23578298091888,0.1740140914917,3.7716311216354,2.7301168441772
