0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,-2,1,2,-1,3,4,5,6,5,4,3,-1,2,1,-2
1,2,1,3,2,2,3,3,3,2,1,2,3,1,2,2
3,3,5,2,5,4,1,1,5,2,1,1,3,1,1,5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,2,4,2,4,2,4,3,3,3,3,4,3,3,2
1,0,1,2,4,0,4,0,0,2,0,1,0,2,3,4
76,104,86,33,56,63,95,93,33,5,76,92,118,78,124,115
0.82916703224182,0.16046018600464,0.10106835365295,0.10442295074463,0.35917015075684,0.57664403915405,0.46451172828674,0.1877977013588,1,0.15798977613449,0.018393576145172,0.22619223594666,0.54045391082764,0.068493890762329,0.085213780403137,0.46202218532562
