0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,3
3,3,4,3,3,6,7,5,3,5,3,6,6,2,4,4
2,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2
5,2,1,1,3,2,2,2,1,5,3,1,2,1,4,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,3,4,0,3,2,3,1,1,4,0,2,0,4,4,4
50,21,101,120,112,117,54,73,38,116,46,28,61,105,32,37
0.88409974575043,0.29036301374435,0.84507975578308,0.1606769323349,0.30346556901932,0.18416185379028,0.58485088348389,0.30629539489746,1,0.71930446624756,0.060597431659698,0.037653815746307,0.5748441696167,0.7664097905159,0.94732010364532,0.06615936756134
