1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0
4,3,3,4,4,3,3,3,4,3,4,4,4,3,3,3
6,7,7,5,2,0,6,6,6,2,7,3,6,6,2,3
2,1,3,1,3,2,3,1,3,1,3,3,1,3,1,3
5,5,4,1,5,1,3,1,1,4,5,3,2,4,1,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,4,3,0,1,2,0,1,1,2,4,0,1,4,3,2
34,86,77,25,103,11,106,33,44,73,96,23,121,57,29,13
0.81850445270538,0.47016614675522,0.66883244514465,0.51656666994095,0.88531441688538,0.55414791107178,0.88906841278076,0.15755910873413,3,0.39473037719727,0.55675395727158,0.41841162443161,0.57051368951797,0.26041942834854,0.71040153503418,0.8165590763092
