0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
2,3,3,3,3,2,2,3,3,3,3,3,3,2,2,2
0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3,2,3,2,1,3,3,1,2,1,1,1,1,2,1,3
2,1,5,3,3,5,2,5,1,1,4,5,3,3,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,3,3,4,4,4,4,3,4,4,3,4,4,4,4
2,3,4,1,4,4,4,1,4,4,1,4,3,4,2,0
4,32,54,119,107,94,81,120,52,122,68,39,18,53,46,72
0.94427510499954,0.12938158512115,0.17846727371216,0.27973442077637,0.32531585693359,0.40002193450928,0.42529479265213,0.35731813907623,1,0.16212347745895,0.39901405572891,0.32252416610718,0.64453125,0.21906542778015,0.89616763591766,0.064988493919373
