1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,3,-2,1,3,2,5,7,5,-2,6,6,7,6,4,3
3,1,1,1,1,3,3,3,3,2,2,1,3,3,1,1
3,4,1,5,1,5,2,1,5,1,4,1,4,1,2,1
2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1
1,2,1,3,2,1,3,1,4,2,2,1,2,3,2,4
0,3,4,4,1,1,0,2,2,2,1,1,4,3,0,1
84,104,17,54,98,65,45,74,117,121,3,123,74,5,62,24
0.76402652263641,0.089223003387451,0.18748750686646,0.53980321884155,0.53927030563354,0.4702522277832,0.21594808101654,0.45504841804504,1,0.19662345647812,0.39469319581985,0.19311475753784,0.38701236248016,0.23806099891663,0.42815399169922,0.78971636295319
