1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,2,3,3,3,3,3,2,2,2,2,2,2,3,2
0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1
2,1,1,2,3,1,3,1,3,3,3,3,1,1,2,3
5,3,1,1,3,2,4,2,2,4,5,5,1,3,4,2
1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1
3,4,3,4,4,3,3,4,4,4,4,3,3,3,3,4
0,2,2,0,3,3,1,4,0,4,4,0,3,4,1,0
43,10,25,64,45,124,103,31,77,113,48,10,69,20,49,66
0.92179091215134,0.17448694229126,0.19024257659912,0.73889799118042,0.8101770401001,0.29609222412109,0.29923710823059,0.20946524143219,1,0.17088609933853,0.41988635063171,0.20222311019897,0.026792407035828,0.11101398468018,0.76029551029205,0.3552633523941
