1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,5,0,0,6,3,1,-2,5,6,5,-1,4,0,0,0
3,3,3,2,3,1,1,2,3,2,3,2,1,1,2,3
1,3,5,4,3,4,2,2,2,2,2,1,4,4,2,2
1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1
2,3,1,2,2,2,3,4,1,4,1,2,1,1,2,3
1,2,4,4,3,0,1,4,2,0,3,0,3,3,2,3
62,2,114,32,107,62,98,106,90,98,71,7,9,105,123,86
0.88773322582245,0.19081981182098,0.2601654291153,0.33355779647827,0.56609630584717,0.71577911376953,0.51748505830765,0.30455986261368,1,0.13462314605713,0.35535955429077,0.31796979904175,0.73187446594238,0.099438524246216,0.68262052536011,0.31409776210785
