1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
3,2,2,2,2,3,2,3,2,2,2,2,3,3,3,3
0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
3,3,1,2,2,3,1,3,2,3,1,1,1,3,1,3
4,2,3,2,2,1,3,4,3,3,1,5,2,3,2,1
1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2
3,3,3,3,3,4,3,4,4,3,4,3,4,3,4,3
0,3,2,2,2,4,1,2,1,2,3,0,0,0,4,2
47,50,33,98,55,127,71,108,58,43,101,33,92,117,61,20
0.92206037759781,0.05860550403595,0.16351177692413,0.77655973434448,0.64697265625,0.6467622756958,0.47903821468353,0.17268387079239,1,0.1438335776329,0.15503138303757,0.2912992477417,0.49353265762329,0.059804153442383,0.53651440143585,0.80456483364105
