1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2
1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,3,3,3,3,3,1,2,3,2,2,1,3,2,1,2
4,4,1,4,3,2,4,2,5,2,2,5,3,4,5,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,4
4,0,0,0,2,3,1,1,3,1,0,0,1,4,4,0
86,62,97,9,94,116,101,127,113,104,75,0,8,2,5,67
0.89876425266266,0.0080380916595459,0.25328540802002,0.14631357192993,0.57473793029785,0.72957782745361,0.04361120462418,0.07125967741013,1,0.19968242645264,0.09424020051956,0.33775634765625,0.50737619400024,0.090857458114624,0.82771253585815,0.092641353607178
