1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0
2,2,3,3,3,2,2,3,3,2,2,3,2,3,2,2
7,5,1,1,3,1,4,1,3,1,5,2,2,2,5,4
3,2,3,3,3,1,2,3,2,2,3,3,2,2,2,3
3,5,4,3,2,4,4,2,4,1,2,3,3,4,1,4
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,0,0,4,4,3,2,2,4,3,3,1,3,3,2,0
121,93,67,124,61,34,96,83,74,15,58,56,92,60,86,31
0.89019750356674,0.40351060628891,0.77785215377808,0.59394470453262,0.4832005739212,0.59505596160889,0.25653047561646,0.22157182693481,0,0.8541651725769,0.036781668663025,0.8447990655899,0.1524082660675,0.58390274047852,0.60038316249847,0.14511013031006
