1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0
2,2,2,2,2,3,2,3,3,3,3,2,2,3,2,3
0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1
1,2,2,3,2,3,1,3,3,2,3,1,3,1,2,3
3,2,3,5,3,5,4,4,3,2,5,2,5,1,2,1
1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1
3,3,4,3,3,3,3,4,4,4,4,4,3,4,3,3
0,1,1,0,4,0,4,3,0,3,4,4,1,4,3,2
37,26,105,78,23,97,92,86,75,84,16,72,53,118,80,22
0.9597350025177,0.024275636672974,0.86064193248749,0.15051838159561,0.77690458297729,0.26140575408936,0.79478015899658,0.22262409925461,2,0.86609134674072,0.86646831035614,0.057191669940948,0.34227797985077,0.4710684299469,0.23486256599426,0.14063918590546
