1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
2,2,3,3,3,3,3,2,3,3,2,2,3,2,2,2
0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
3,3,3,2,1,2,3,3,3,1,3,3,2,3,1,3
2,1,5,5,4,4,3,3,4,3,4,4,2,1,5,2
2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1
4,4,4,3,3,3,3,4,4,4,3,4,3,4,3,3
3,1,2,2,4,2,0,1,2,2,4,0,1,0,2,3
59,7,82,80,57,83,82,61,85,20,55,67,106,10,64,36
0.93525281906128,0.1079647064209,0.23679594993591,0.67246389389038,0.14582843780518,0.56520137786865,0.43271431922913,0.22055420875549,1,0.16621625423431,0.14782255887985,0.24561700820923,0.73203718662262,0.11171808242798,0.68582618236542,0.50287210941315
